station_code,measure_date,hyear,TA_30MIN_MEAN,VW_30MIN_MEAN,VW_30MIN_MAX,DW_30MIN_MEAN,RH_30MIN_MEAN,DW_30MIN_SD,HS,TS0_30MIN_MEAN,TS25_30MIN_MEAN,TS50_30MIN_MEAN,TS100_30MIN_MEAN,RSWR_30MIN_MEAN,TSS_30MIN_MEAN
ADE2,2024-06-19 08:30:00+00:00,2024,12.2,3.7,6.5,122.5,47.8,14.4,18.6,5.2,,13.2,12.9,98.3,2.4
ADE2,2024-06-19 09:00:00+00:00,2024,12.3,4.3,8.4,120.8,50.3,16.1,18.2,5.7,,13.3,13.0,105.9,2.6
ADE2,2024-06-19 09:30:00+00:00,2024,12.3,4.7,8.2,115.9,54.5,17.2,18.3,5.8,,13.5,13.3,111.3,2.9
ADE2,2024-06-19 10:00:00+00:00,2024,12.7,4.2,8.5,119.5,51.5,14.3,18.7,5.9,,13.8,13.6,116.2,3.1
ADE2,2024-06-19 10:30:00+00:00,2024,13.0,3.6,6.4,120.7,53.4,16.7,19.1,5.8,,14.3,14.2,119.2,3.3
ADE2,2024-06-19 11:00:00+00:00,2024,13.6,3.5,7.4,120.8,50.2,19.5,19.4,6.1,,14.9,14.9,122.2,3.2
ADE2,2024-06-19 11:30:00+00:00,2024,13.6,3.3,7.2,120.8,49.2,19.3,19.6,5.8,,14.1,14.2,85.4,3.0
ADE2,2024-06-19 12:00:00+00:00,2024,14.1,2.3,6.1,136.0,42.2,26.1,20.1,5.3,,14.9,15.1,108.1,2.8
ADE2,2024-06-19 12:30:00+00:00,2024,14.1,2.4,5.1,136.9,40.1,19.1,20.6,5.3,,15.0,15.3,119.6,2.8
ADE2,2024-06-19 13:00:00+00:00,2024,14.3,3.2,5.5,123.7,45.6,18.2,20.7,5.7,,15.2,15.5,116.6,2.8
ADE2,2024-06-19 13:30:00+00:00,2024,14.2,3.0,4.6,138.5,43.0,15.3,20.9,6.0,,15.1,15.5,111.2,2.8
ADE2,2024-06-19 14:00:00+00:00,2024,13.9,2.8,4.9,143.8,41.8,15.1,21.3,6.0,,14.9,15.3,104.6,2.6
ADE2,2024-06-19 14:30:00+00:00,2024,13.2,2.9,4.6,148.3,43.6,13.2,22.1,5.5,,13.7,14.0,58.5,2.3
ADE2,2024-06-19 15:00:00+00:00,2024,13.4,1.4,3.8,147.3,51.1,26.1,22.6,4.3,,13.0,13.4,42.6,2.3
ADE2,2024-06-19 15:30:00+00:00,2024,12.6,1.0,3.5,152.8,68.0,27.3,22.9,4.0,,11.9,12.5,46.1,2.2
ADE2,2024-06-19 16:00:00+00:00,2024,13.2,1.5,5.1,141.0,62.9,32.7,22.8,3.6,,12.1,12.5,28.8,2.5
ADE2,2024-06-19 16:30:00+00:00,2024,13.1,0.7,4.8,151.2,62.3,62.0,23.3,3.0,,11.8,12.1,15.2,2.5
ADE2,2024-06-19 17:00:00+00:00,2024,12.6,1.0,4.0,163.6,63.6,47.6,23.6,2.6,,10.5,10.9,10.9,2.3
ADE2,2024-06-19 17:30:00+00:00,2024,11.9,7.7,13.9,128.3,68.2,14.9,22.8,2.2,,9.9,10.6,4.5,2.1
ADE2,2024-06-19 18:00:00+00:00,2024,12.1,6.2,11.7,133.7,62.6,15.8,22.9,1.9,,11.4,11.7,21.6,1.9
ADE2,2024-06-19 18:30:00+00:00,2024,11.8,6.6,10.6,136.1,60.7,13.1,23.1,1.8,,11.0,11.2,11.3,1.9
ADE2,2024-06-19 19:00:00+00:00,2024,11.2,8.1,10.8,131.9,66.3,8.9,23.3,1.7,,10.4,10.6,4.7,1.9
ADE2,2024-06-19 19:30:00+00:00,2024,11.4,8.2,10.7,133.9,65.8,11.6,23.3,1.6,,10.5,10.7,1.4,1.9
ADE2,2024-06-19 20:00:00+00:00,2024,12.0,7.4,10.9,132.4,60.8,12.8,23.3,1.5,,11.2,11.4,0.1,1.9
ADE2,2024-06-19 20:30:00+00:00,2024,12.6,5.7,9.7,128.2,56.0,14.6,24.0,1.4,,11.5,11.7,-0.0,1.8
ADE2,2024-06-19 21:00:00+00:00,2024,12.7,5.4,8.0,128.1,54.5,15.2,24.0,1.4,,11.6,11.8,-0.0,1.7
ADE2,2024-06-19 21:30:00+00:00,2024,12.9,5.7,7.6,126.8,53.3,13.3,23.6,1.3,,11.6,11.7,-0.0,1.8
ADE2,2024-06-19 22:00:00+00:00,2024,13.2,5.9,9.4,127.1,52.2,13.9,24.1,1.3,,12.0,12.3,-0.0,1.9
ADE2,2024-06-19 22:30:00+00:00,2024,12.9,6.2,9.5,131.4,55.4,14.8,23.9,1.3,,11.8,12.1,-0.0,2.0
ADE2,2024-06-19 23:00:00+00:00,2024,12.3,6.2,9.5,133.7,59.9,15.8,24.0,1.3,,11.3,11.5,-0.0,2.0
ADE2,2024-06-19 23:30:00+00:00,2024,12.1,5.6,10.5,130.2,63.0,22.1,23.8,1.3,,11.3,11.5,-0.0,2.2
ADE2,2024-06-20 00:00:00+00:00,2024,12.5,2.8,9.4,106.3,61.8,39.0,24.3,1.3,,11.6,11.8,-0.0,2.3
ADE2,2024-06-20 00:30:00+00:00,2024,12.3,2.4,9.5,119.6,62.0,43.8,24.3,1.3,,11.4,11.5,-0.0,2.2
ADE2,2024-06-20 01:00:00+00:00,2024,12.3,6.8,13.7,124.4,61.2,23.8,23.9,1.3,,10.9,11.2,-0.0,2.2
ADE2,2024-06-20 01:30:00+00:00,2024,11.7,5.9,16.3,121.7,63.5,28.4,23.7,1.3,,9.4,9.7,-0.0,2.1
ADE2,2024-06-20 02:00:00+00:00,2024,10.8,8.7,18.5,120.3,72.5,19.4,23.7,1.3,,9.3,9.7,-0.0,1.9
ADE2,2024-06-20 02:30:00+00:00,2024,10.3,3.9,10.6,126.5,73.0,31.8,24.2,1.2,,9.6,9.8,-0.0,1.9
ADE2,2024-06-20 03:00:00+00:00,2024,10.9,7.3,11.3,129.1,63.8,15.5,23.9,1.2,,10.0,10.3,-0.0,1.7
ADE2,2024-06-20 03:30:00+00:00,2024,11.4,8.8,12.3,133.0,58.7,12.4,23.7,1.2,,10.6,10.8,0.0,1.7
ADE2,2024-06-20 04:00:00+00:00,2024,11.4,7.8,10.1,136.5,56.8,11.5,23.8,1.2,,10.6,10.8,0.5,1.6
ADE2,2024-06-20 04:30:00+00:00,2024,11.7,6.3,9.2,133.7,53.6,12.4,23.7,1.2,,10.8,11.0,1.7,1.9
ADE2,2024-06-20 05:00:00+00:00,2024,11.8,2.6,6.6,142.4,53.4,30.9,24.4,1.3,,10.7,10.9,4.8,1.9
ADE2,2024-06-20 05:30:00+00:00,2024,11.7,6.7,10.3,129.5,55.5,11.4,23.9,1.3,,10.8,11.0,3.3,1.9
ADE2,2024-06-20 06:00:00+00:00,2024,11.9,6.0,9.4,139.4,55.0,16.2,23.6,1.3,,11.2,11.4,7.6,2.0
ADE2,2024-06-20 06:30:00+00:00,2024,11.8,5.6,8.0,134.7,55.5,13.3,23.6,1.5,,11.2,11.4,16.8,1.9
ADE2,2024-06-20 07:00:00+00:00,2024,11.7,5.9,9.2,133.9,56.2,13.4,23.6,1.5,,9.9,10.5,4.6,2.0
ADE2,2024-06-20 07:30:00+00:00,2024,11.7,4.3,7.9,143.1,57.8,17.9,23.9,1.5,,9.7,10.2,8.8,2.2
ADE2,2024-06-20 08:00:00+00:00,2024,11.8,0.5,5.6,131.7,58.5,69.0,24.4,1.7,,10.6,11.4,22.0,2.3
ADE2,2024-06-20 08:30:00+00:00,2024,12.1,0.4,6.1,348.8,56.4,73.9,24.3,1.9,,12.1,12.2,22.5,2.3
ADE2,2024-06-20 09:00:00+00:00,2024,12.4,0.4,7.8,100.0,55.1,74.0,24.3,2.0,,12.4,12.6,27.9,2.3
ADE2,2024-06-20 09:30:00+00:00,2024,11.6,1.2,7.2,140.1,58.1,42.8,24.3,2.3,,11.1,11.3,24.5,2.3
ADE2,2024-06-20 10:00:00+00:00,2024,10.8,1.1,3.1,147.8,62.6,27.5,24.2,2.5,,10.4,10.7,28.3,2.1
ADE2,2024-06-20 10:30:00+00:00,2024,9.8,0.6,2.1,147.8,73.5,28.8,23.8,2.6,,9.0,9.3,24.4,2.1
ADE2,2024-06-20 11:00:00+00:00,2024,9.8,0.5,2.6,93.9,80.4,55.5,23.5,2.8,,9.4,9.9,45.6,2.3
ADE2,2024-06-20 11:30:00+00:00,2024,8.5,0.7,2.3,127.7,98.5,37.7,24.4,3.0,,7.7,7.9,24.7,2.2
ADE2,2024-06-20 12:00:00+00:00,2024,10.3,0.9,4.3,128.9,85.7,52.7,24.0,3.2,,10.2,10.7,51.7,2.6
ADE2,2024-06-20 12:30:00+00:00,2024,11.4,5.1,13.8,116.7,74.5,22.3,24.1,3.2,,10.0,10.5,29.9,2.5
ADE2,2024-06-20 13:00:00+00:00,2024,11.8,5.8,12.4,140.6,61.8,22.6,23.8,2.5,,10.2,10.8,22.8,2.4
ADE2,2024-06-20 13:30:00+00:00,2024,11.5,3.8,8.6,148.3,56.9,27.8,25.0,2.1,,10.5,10.7,21.0,2.1
ADE2,2024-06-20 14:00:00+00:00,2024,10.1,6.5,11.7,124.8,73.6,12.5,24.7,2.2,,8.7,9.3,26.7,1.9
ADE2,2024-06-20 14:30:00+00:00,2024,10.2,6.6,10.4,131.9,71.0,12.7,24.6,2.1,,9.7,10.0,31.3,2.1
ADE2,2024-06-20 15:00:00+00:00,2024,10.6,4.9,10.2,131.9,67.8,14.4,24.7,2.3,,8.8,9.4,38.6,2.1
ADE2,2024-06-20 15:30:00+00:00,2024,11.5,6.7,13.2,134.5,62.8,19.8,24.8,2.5,,12.1,12.3,56.9,2.1
ADE2,2024-06-20 16:00:00+00:00,2024,12.2,4.6,12.7,128.5,62.1,29.1,25.3,2.5,,12.9,13.1,53.2,2.3
ADE2,2024-06-20 16:30:00+00:00,2024,12.2,3.3,10.0,130.6,66.3,34.0,26.1,2.5,,11.6,11.7,17.1,2.5
ADE2,2024-06-20 17:00:00+00:00,2024,12.4,5.6,12.5,117.6,67.1,23.6,26.5,2.0,,10.1,10.7,13.8,2.4
ADE2,2024-06-20 17:30:00+00:00,2024,11.5,1.7,10.3,127.3,70.5,35.5,27.2,1.7,,9.4,9.8,5.7,2.1
ADE2,2024-06-20 18:00:00+00:00,2024,9.0,1.2,3.4,141.3,91.1,32.0,27.6,1.5,,6.9,7.3,6.7,1.7
ADE2,2024-06-20 18:30:00+00:00,2024,10.1,0.8,4.8,138.0,85.4,55.0,27.8,1.3,,8.6,8.8,4.9,1.8
ADE2,2024-06-20 19:00:00+00:00,2024,10.3,0.4,4.3,119.6,83.6,61.3,28.0,1.2,,8.7,9.2,3.7,1.8
ADE2,2024-06-20 19:30:00+00:00,2024,12.7,1.6,7.4,103.2,65.0,51.2,28.3,1.1,,11.5,12.0,1.1,2.3
ADE2,2024-06-20 20:00:00+00:00,2024,12.9,1.6,12.4,140.1,62.5,60.8,27.7,1.1,,11.6,11.9,0.1,2.0
ADE2,2024-06-20 20:30:00+00:00,2024,12.6,3.7,14.5,105.2,63.5,36.0,28.0,1.1,,11.2,11.3,-0.0,2.1
ADE2,2024-06-20 21:00:00+00:00,2024,12.7,5.0,12.3,120.1,60.0,28.7,27.6,1.1,,10.3,10.9,-0.0,2.0
ADE2,2024-06-20 21:30:00+00:00,2024,13.1,3.1,9.2,140.5,57.6,37.6,27.6,1.1,,12.1,12.4,-0.0,1.9
ADE2,2024-06-20 22:00:00+00:00,2024,13.0,2.6,10.7,111.0,58.0,42.9,28.2,1.0,,12.2,12.4,-0.0,1.9
ADE2,2024-06-20 22:30:00+00:00,2024,13.0,3.1,10.3,114.5,58.4,40.6,28.3,1.0,,12.1,12.3,-0.0,1.9
ADE2,2024-06-20 23:00:00+00:00,2024,12.9,0.8,12.2,112.0,58.8,66.9,28.2,1.0,,10.5,10.7,-0.0,2.3
ADE2,2024-06-20 23:30:00+00:00,2024,11.5,4.4,15.3,130.8,68.2,34.4,28.4,1.0,,8.0,8.4,-0.0,1.9
ADE2,2024-06-21 00:00:00+00:00,2024,11.1,3.1,12.9,117.0,74.2,46.8,28.6,1.0,,9.6,10.0,-0.0,2.0
ADE2,2024-06-21 00:30:00+00:00,2024,11.6,2.2,10.4,140.6,67.9,42.5,29.2,1.0,,9.4,9.8,-0.0,2.0
ADE2,2024-06-21 01:00:00+00:00,2024,12.3,2.8,13.6,117.7,62.7,48.6,29.0,1.0,,11.0,11.6,-0.0,1.9
ADE2,2024-06-21 01:30:00+00:00,2024,12.4,2.4,9.4,119.8,60.7,45.2,29.1,1.0,,11.6,11.8,-0.0,1.9
ADE2,2024-06-21 02:00:00+00:00,2024,11.4,1.1,7.9,123.1,68.8,60.5,29.6,1.0,,8.8,9.0,-0.0,1.9
ADE2,2024-06-21 02:30:00+00:00,2024,11.7,0.1,7.9,64.4,67.5,78.7,29.5,1.0,,10.6,11.0,-0.0,1.9
ADE2,2024-06-21 03:00:00+00:00,2024,11.4,0.5,4.9,142.4,66.7,63.8,29.7,1.0,,9.8,10.0,-0.0,2.0
ADE2,2024-06-21 03:30:00+00:00,2024,10.5,1.2,7.3,141.7,73.2,50.2,29.5,0.9,,7.4,7.9,-0.0,1.9
ADE2,2024-06-21 04:00:00+00:00,2024,10.2,0.7,6.4,58.6,78.8,65.9,30.2,0.9,,8.0,8.2,0.1,2.0
ADE2,2024-06-21 04:30:00+00:00,2024,9.2,0.2,6.5,83.4,86.7,73.6,30.7,0.9,,7.9,7.9,1.3,1.8
ADE2,2024-06-21 05:00:00+00:00,2024,7.3,0.6,1.9,171.9,100.0,44.7,30.5,0.9,,6.3,6.4,2.5,2.4
ADE2,2024-06-21 05:30:00+00:00,2024,7.4,0.4,2.3,143.7,100.0,52.6,30.7,0.9,,6.0,6.2,1.6,2.6
ADE2,2024-06-21 06:00:00+00:00,2024,7.2,1.1,2.3,140.9,100.0,17.0,30.2,0.9,,5.8,6.0,2.6,1.7
ADE2,2024-06-21 06:30:00+00:00,2024,7.2,0.6,2.7,109.9,100.0,52.9,30.3,1.0,,6.1,6.2,10.2,1.7
ADE2,2024-06-21 07:00:00+00:00,2024,7.2,0.3,1.8,119.8,100.0,55.7,30.2,1.0,,5.7,5.8,2.4,1.6
ADE2,2024-06-21 07:30:00+00:00,2024,6.8,1.3,7.3,115.0,100.0,38.0,30.7,1.0,,5.7,5.8,5.3,1.5
ADE2,2024-06-21 08:00:00+00:00,2024,7.9,1.2,4.7,119.0,89.5,42.3,31.9,1.0,,6.1,6.2,10.2,1.5
ADE2,2024-06-21 08:30:00+00:00,2024,10.1,1.0,10.3,58.2,63.6,65.8,31.9,1.0,,9.2,9.4,12.7,1.8
ADE2,2024-06-21 09:00:00+00:00,2024,10.2,2.7,10.7,78.6,60.7,39.8,32.5,1.0,,9.7,9.9,12.1,1.7
ADE2,2024-06-21 09:30:00+00:00,2024,10.0,2.6,10.6,98.7,59.4,37.6,32.0,1.1,,9.7,10.0,22.5,1.6
ADE2,2024-06-21 10:00:00+00:00,2024,10.0,2.6,8.3,99.5,60.5,39.6,32.4,1.2,,11.0,11.0,50.3,1.6
ADE2,2024-06-21 10:30:00+00:00,2024,10.8,2.4,8.7,103.4,53.4,28.7,31.9,1.4,,11.5,11.5,40.7,1.9
ADE2,2024-06-21 11:00:00+00:00,2024,10.4,2.3,6.0,110.9,55.3,24.0,31.8,1.3,,9.1,9.5,14.9,1.7
ADE2,2024-06-21 11:30:00+00:00,2024,8.6,3.1,7.1,123.7,73.3,24.5,31.5,1.3,,6.5,6.9,21.1,1.5
ADE2,2024-06-21 12:00:00+00:00,2024,7.3,0.5,6.1,229.3,90.3,58.5,32.0,1.1,,5.7,5.7,2.7,1.5
ADE2,2024-06-21 12:30:00+00:00,2024,8.1,1.1,6.3,148.6,76.8,48.3,32.1,1.1,,6.5,7.0,32.3,1.5
ADE2,2024-06-21 13:00:00+00:00,2024,8.0,1.0,2.5,126.0,81.5,23.3,32.7,1.2,,6.8,7.5,28.6,1.4
ADE2,2024-06-21 13:30:00+00:00,2024,8.8,0.6,2.3,123.3,75.9,44.4,32.3,1.3,,8.7,9.1,31.3,1.6
ADE2,2024-06-21 14:00:00+00:00,2024,8.7,0.2,3.5,287.0,82.1,65.7,33.2,1.2,,8.2,8.5,15.7,1.6
ADE2,2024-06-21 14:30:00+00:00,2024,7.6,1.1,6.4,309.7,94.1,48.9,33.0,1.2,,6.8,6.8,11.4,1.5
ADE2,2024-06-21 15:00:00+00:00,2024,6.7,0.7,5.3,262.0,84.9,55.0,32.8,1.1,,5.2,5.0,5.6,1.2
ADE2,2024-06-21 15:30:00+00:00,2024,5.9,1.1,7.0,138.9,85.7,38.6,32.6,1.0,,3.9,4.0,1.2,1.2
ADE2,2024-06-21 16:00:00+00:00,2024,7.4,1.4,8.3,157.7,67.3,59.9,32.3,1.0,,5.7,6.2,1.2,1.4
ADE2,2024-06-21 16:30:00+00:00,2024,6.2,0.2,6.6,262.6,81.6,76.4,33.0,1.0,,4.4,4.4,1.6,1.1
ADE2,2024-06-21 17:00:00+00:00,2024,7.2,1.6,5.5,140.0,67.0,44.2,32.8,0.9,,6.5,6.7,4.6,1.2
ADE2,2024-06-21 17:30:00+00:00,2024,6.6,0.5,2.2,324.6,79.9,46.0,33.0,1.0,,6.2,6.3,5.8,1.2
ADE2,2024-06-21 18:00:00+00:00,2024,5.5,0.3,1.8,114.9,92.5,36.0,32.8,0.9,,4.4,4.6,2.3,1.1
ADE2,2024-06-21 18:30:00+00:00,2024,5.5,0.7,2.3,97.2,92.7,35.0,32.4,0.9,,4.2,4.4,1.7,1.1
ADE2,2024-06-21 19:00:00+00:00,2024,5.0,0.4,1.4,134.2,93.4,15.3,32.1,0.9,,3.9,4.1,0.8,1.1
ADE2,2024-06-21 19:30:00+00:00,2024,5.6,1.0,5.8,295.3,90.2,47.9,32.3,0.9,,4.6,4.7,0.2,1.3
ADE2,2024-06-21 20:00:00+00:00,2024,5.8,0.5,3.7,285.5,87.3,44.8,31.9,0.9,,4.6,4.7,0.0,1.2
ADE2,2024-06-21 20:30:00+00:00,2024,5.8,0.9,5.3,312.6,85.0,44.7,32.0,0.9,,5.0,5.2,-0.0,1.0
ADE2,2024-06-21 21:00:00+00:00,2024,5.0,1.2,7.2,315.5,93.8,30.4,31.6,0.9,,4.0,4.1,-0.0,1.0
ADE2,2024-06-21 21:30:00+00:00,2024,4.6,0.6,3.4,101.4,92.9,42.5,31.6,0.9,,3.6,3.6,-0.0,0.9
ADE2,2024-06-21 22:00:00+00:00,2024,5.2,0.5,3.3,359.4,88.7,57.0,31.3,0.9,,4.4,4.5,-0.0,1.0
ADE2,2024-06-21 22:30:00+00:00,2024,4.7,0.1,1.7,324.5,92.7,50.8,30.8,0.9,,3.5,3.6,-0.0,0.9
ADE2,2024-06-21 23:00:00+00:00,2024,4.2,0.5,1.8,101.3,99.3,34.9,31.1,0.9,,3.2,3.2,-0.0,1.0
ADE2,2024-06-21 23:30:00+00:00,2024,4.6,0.2,2.7,359.7,95.5,67.5,31.1,0.9,,3.8,3.9,-0.0,1.2
ADE2,2024-06-22 00:00:00+00:00,2024,5.1,0.5,3.1,271.1,89.3,49.3,30.7,0.9,,4.7,4.7,-0.0,1.1
ADE2,2024-06-22 00:30:00+00:00,2024,4.8,0.5,1.9,73.8,91.7,47.8,30.0,0.9,,4.0,4.1,-0.0,1.1
ADE2,2024-06-22 01:00:00+00:00,2024,4.4,0.2,1.7,82.5,94.3,32.4,29.9,0.9,,3.2,3.3,-0.0,1.1
ADE2,2024-06-22 01:30:00+00:00,2024,4.4,0.9,2.5,99.7,94.7,21.5,29.6,0.9,,3.4,3.6,-0.0,1.2
ADE2,2024-06-22 02:00:00+00:00,2024,4.4,0.5,2.0,102.9,92.9,44.9,29.9,0.9,,3.6,3.7,-0.0,1.1
ADE2,2024-06-22 02:30:00+00:00,2024,4.2,0.3,1.5,127.3,95.5,42.8,29.4,0.9,,3.3,3.4,-0.0,1.1
ADE2,2024-06-22 03:00:00+00:00,2024,4.1,1.0,2.8,108.1,95.5,18.6,29.0,0.9,,2.9,3.0,-0.0,0.9
ADE2,2024-06-22 03:30:00+00:00,2024,4.6,0.7,2.1,100.5,89.9,37.8,28.9,0.9,,3.3,3.6,0.0,1.1
ADE2,2024-06-22 04:00:00+00:00,2024,4.2,0.5,1.5,110.4,89.7,21.1,28.9,0.9,,3.2,3.4,0.3,0.9
ADE2,2024-06-22 04:30:00+00:00,2024,4.3,0.1,1.4,10.9,92.1,63.0,28.7,0.9,,3.4,3.6,2.0,0.9
ADE2,2024-06-22 05:00:00+00:00,2024,4.1,0.7,2.0,119.0,95.3,37.0,28.6,0.9,,3.6,3.6,4.6,0.9
ADE2,2024-06-22 05:30:00+00:00,2024,4.5,0.3,1.8,114.6,91.5,49.9,28.0,0.9,,4.2,4.3,9.6,1.0
ADE2,2024-06-22 06:00:00+00:00,2024,4.9,0.7,1.9,124.9,88.0,13.7,27.9,1.0,,4.9,4.9,15.0,0.9
ADE2,2024-06-22 06:30:00+00:00,2024,5.4,0.2,1.4,125.1,86.9,36.3,27.5,1.2,,5.3,5.5,17.8,1.3
ADE2,2024-06-22 07:00:00+00:00,2024,5.6,0.5,2.2,314.3,89.9,17.8,27.3,1.3,,5.8,5.9,19.0,1.4
ADE2,2024-06-22 07:30:00+00:00,2024,5.4,0.4,1.2,121.1,88.8,9.7,27.0,1.4,,5.4,5.4,20.1,1.4
ADE2,2024-06-22 08:00:00+00:00,2024,6.5,0.1,2.7,132.9,83.4,49.9,26.4,1.8,,7.8,7.7,39.5,1.7
ADE2,2024-06-22 08:30:00+00:00,2024,6.6,0.6,3.1,331.5,86.6,35.6,26.5,2.3,,8.1,8.1,43.5,1.8
ADE2,2024-06-22 09:00:00+00:00,2024,6.8,1.0,4.4,312.2,88.9,24.3,26.3,2.7,,8.0,7.9,34.3,1.8
ADE2,2024-06-22 09:30:00+00:00,2024,6.2,0.1,2.8,25.4,93.4,71.6,26.5,2.8,,7.5,7.6,36.4,2.0
ADE2,2024-06-22 10:00:00+00:00,2024,6.5,1.0,3.1,322.7,92.5,22.7,26.2,3.0,,7.4,7.4,26.0,2.0
ADE2,2024-06-22 10:30:00+00:00,2024,6.3,0.5,2.3,315.3,98.2,27.5,26.3,2.8,,6.8,6.9,21.8,2.0
ADE2,2024-06-22 11:00:00+00:00,2024,6.5,0.1,2.1,306.1,97.2,54.1,25.5,2.9,,6.8,7.0,31.1,2.1
ADE2,2024-06-22 11:30:00+00:00,2024,6.0,1.6,3.7,321.8,99.8,19.6,26.0,3.2,,6.6,6.6,34.4,2.7
ADE2,2024-06-22 12:00:00+00:00,2024,5.3,1.4,4.2,315.2,100.0,23.2,26.0,2.8,,5.1,5.1,17.9,2.9
ADE2,2024-06-22 12:30:00+00:00,2024,3.2,1.2,8.1,290.1,100.0,40.7,26.2,2.4,,3.0,2.9,5.0,1.4
ADE2,2024-06-22 13:00:00+00:00,2024,1.3,1.1,3.9,324.7,100.0,32.3,26.1,2.0,,1.1,0.9,3.6,0.6
ADE2,2024-06-22 13:30:00+00:00,2024,1.0,0.2,3.4,326.5,100.0,67.9,26.3,1.7,,0.6,0.4,1.9,0.2
ADE2,2024-06-22 14:00:00+00:00,2024,1.8,0.5,2.9,71.2,99.9,58.3,26.0,1.6,,1.9,1.8,13.2,0.8
ADE2,2024-06-22 14:30:00+00:00,2024,3.0,0.7,4.3,310.1,98.0,48.0,25.9,2.1,,4.1,4.4,35.9,1.2
ADE2,2024-06-22 15:00:00+00:00,2024,3.9,1.3,5.5,291.1,96.2,38.1,25.5,2.7,,4.8,4.9,34.5,1.4
ADE2,2024-06-22 15:30:00+00:00,2024,3.6,1.0,4.3,305.1,96.7,42.1,25.2,2.6,,4.1,3.9,24.7,1.5
ADE2,2024-06-22 16:00:00+00:00,2024,3.5,1.1,3.2,305.8,100.0,29.4,25.1,2.4,,3.7,3.6,17.0,1.6
ADE2,2024-06-22 16:30:00+00:00,2024,3.7,1.4,4.2,337.8,99.2,22.5,25.0,2.5,,4.1,4.2,17.4,1.5
ADE2,2024-06-22 17:00:00+00:00,2024,3.5,1.8,5.0,341.3,99.5,23.8,25.0,2.3,,3.7,3.7,12.7,1.5
ADE2,2024-06-22 17:30:00+00:00,2024,3.4,1.6,3.9,344.1,99.2,26.4,25.0,2.1,,3.3,3.2,6.8,1.4
ADE2,2024-06-22 18:00:00+00:00,2024,3.1,1.6,4.6,316.2,99.9,23.4,25.0,1.9,,2.8,2.6,2.6,1.3
ADE2,2024-06-22 18:30:00+00:00,2024,2.8,1.2,5.0,317.8,96.2,26.5,24.7,1.7,,2.4,2.2,2.4,1.2
ADE2,2024-06-22 19:00:00+00:00,2024,2.9,0.2,1.5,267.1,95.8,50.2,24.0,1.6,,2.7,2.5,2.8,1.1
ADE2,2024-06-22 19:30:00+00:00,2024,3.0,0.2,1.9,265.6,94.2,34.6,24.0,1.5,,2.6,2.8,0.9,0.8
ADE2,2024-06-22 20:00:00+00:00,2024,2.8,0.3,1.0,126.5,93.6,18.1,24.0,1.3,,2.0,2.2,0.1,0.5
ADE2,2024-06-22 20:30:00+00:00,2024,2.7,0.2,1.2,128.3,91.2,11.2,23.8,1.2,,2.0,2.1,-0.0,0.6
ADE2,2024-06-22 21:00:00+00:00,2024,2.5,0.2,0.7,172.0,96.9,31.4,23.3,1.1,,2.0,2.0,-0.0,0.5
ADE2,2024-06-22 21:30:00+00:00,2024,2.4,0.1,0.8,162.4,99.3,27.0,23.0,1.1,,1.9,1.9,-0.0,0.7
ADE2,2024-06-22 22:00:00+00:00,2024,2.5,0.3,1.7,310.7,99.7,19.1,23.0,1.0,,2.1,2.1,-0.0,0.9
ADE2,2024-06-22 22:30:00+00:00,2024,2.5,0.1,1.0,215.6,100.0,42.8,22.9,1.0,,2.2,2.1,-0.0,1.1
ADE2,2024-06-22 23:00:00+00:00,2024,2.3,0.2,1.4,154.7,100.0,62.1,22.7,1.0,,1.9,1.8,-0.0,1.0
ADE2,2024-06-22 23:30:00+00:00,2024,1.8,0.3,1.8,167.3,99.8,32.8,22.0,1.0,,1.2,1.1,-0.0,0.8
ADE2,2024-06-23 00:00:00+00:00,2024,1.6,0.3,2.2,143.5,97.9,46.6,22.0,0.9,,0.8,0.6,-0.0,0.6
ADE2,2024-06-23 00:30:00+00:00,2024,1.2,0.9,3.2,151.9,99.5,30.4,22.0,0.9,,0.5,0.4,-0.0,0.4
ADE2,2024-06-23 01:00:00+00:00,2024,1.5,0.1,2.7,86.9,97.6,65.7,22.0,0.9,,0.7,0.7,-0.0,0.5
ADE2,2024-06-23 01:30:00+00:00,2024,0.9,0.2,1.6,181.1,99.9,48.0,22.0,0.8,,0.3,0.2,-0.0,0.2
ADE2,2024-06-23 02:00:00+00:00,2024,1.1,0.1,2.5,196.0,100.0,67.5,21.6,0.8,,0.6,0.5,-0.0,0.1
ADE2,2024-06-23 02:30:00+00:00,2024,1.2,0.1,2.4,150.8,100.0,69.2,21.1,0.8,,0.7,0.6,-0.0,0.5
ADE2,2024-06-23 03:00:00+00:00,2024,1.0,0.7,2.4,194.4,100.0,44.4,21.0,0.8,,0.7,0.6,-0.0,0.3
ADE2,2024-06-23 03:30:00+00:00,2024,1.1,0.6,3.1,193.4,100.0,38.3,21.0,0.7,,0.7,0.5,0.0,0.2
ADE2,2024-06-23 04:00:00+00:00,2024,1.4,0.5,3.3,242.7,100.0,52.0,20.9,0.7,,1.0,0.9,0.2,0.5
ADE2,2024-06-23 04:30:00+00:00,2024,1.6,0.4,2.0,254.0,99.6,52.4,20.4,0.7,,1.3,1.2,1.1,0.7
ADE2,2024-06-23 05:00:00+00:00,2024,1.8,0.4,3.5,267.7,100.0,55.6,20.3,0.8,,1.6,1.5,1.9,0.9
